Ensayo,Muestra-año,Exportador,CodigoVUCE (grupos),Cant muestras,Promedio de RESULTADO,Año,Mes
ACIDEZ (% ác. oleico),C0346-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.37,2023,marzo
ACIDEZ (% ác. oleico),C0347-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,marzo
ACIDEZ (% ác. oleico),C0349-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.17,2023,marzo
ACIDEZ (% ác. oleico),C0354-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.39,2023,marzo
ACIDEZ (% ác. oleico),C0355-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.35,2023,marzo
ACIDEZ (% ác. oleico),C0356-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,marzo
ACIDEZ (% ác. oleico),C0359-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,marzo
ACIDEZ (% ác. oleico),C0360-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.35,2023,marzo
ACIDEZ (% ác. oleico),C0361-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.37,2023,marzo
ACIDEZ (% ác. oleico),C0362-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.38,2023,marzo
ACIDEZ (% ác. oleico),C0363-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2023,marzo
ACIDEZ (% ác. oleico),C0364-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.42,2023,marzo
ACIDEZ (% ác. oleico),C0365-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.31,2023,marzo
ACIDEZ (% ác. oleico),C0366-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.31,2023,marzo
ACIDEZ (% ác. oleico),C0367-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.24,2023,marzo
ACIDEZ (% ác. oleico),C0368-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.17,2023,marzo
ACIDEZ (% ác. oleico),C0370-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.35,2023,marzo
ACIDEZ (% ác. oleico),C0372-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,marzo
ACIDEZ (% ác. oleico),C0373-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,marzo
ACIDEZ (% ác. oleico),C0374-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,marzo
ACIDEZ (% ác. oleico),C0375-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,marzo
ACIDEZ (% ác. oleico),C0376-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,marzo
ACIDEZ (% ác. oleico),C0377-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,marzo
ACIDEZ (% ác. oleico),C0378-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.26,2023,marzo
ACIDEZ (% ác. oleico),C0379-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,marzo
ACIDEZ (% ác. oleico),C0383-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.43,2023,marzo
ACIDEZ (% ác. oleico),C0384-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2023,marzo
ACIDEZ (% ác. oleico),C0386-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.45,2023,marzo
ACIDEZ (% ác. oleico),C0387-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.43,2023,marzo
ACIDEZ (% ác. oleico),C0388-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.69,2023,abril
ACIDEZ (% ác. oleico),C0403-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.27,2023,marzo
ACIDEZ (% ác. oleico),C0404-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,marzo
ACIDEZ (% ác. oleico),C0405-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.22,2023,marzo
ACIDEZ (% ác. oleico),C0406-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.22,2023,marzo
ACIDEZ (% ác. oleico),C0407-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,marzo
ACIDEZ (% ác. oleico),C0408-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.22,2023,marzo
ACIDEZ (% ác. oleico),C0409-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,marzo
ACIDEZ (% ác. oleico),C0410-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.25,2023,marzo
ACIDEZ (% ác. oleico),C0416-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.37,2023,marzo
ACIDEZ (% ác. oleico),C0419-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.17,2023,marzo
ACIDEZ (% ác. oleico),C0420-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.29,2023,marzo
ACIDEZ (% ác. oleico),C0421-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,marzo
ACIDEZ (% ác. oleico),C0422-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.27,2023,marzo
ACIDEZ (% ác. oleico),C0425-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.27,2023,marzo
ACIDEZ (% ác. oleico),C0426-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.78,2023,abril
ACIDEZ (% ác. oleico),C0427-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,abril
ACIDEZ (% ác. oleico),C0428-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.44,2023,abril
ACIDEZ (% ác. oleico),C0429-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,marzo
ACIDEZ (% ác. oleico),C0430-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.42,2023,abril
ACIDEZ (% ác. oleico),C0431-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.19,2023,marzo
ACIDEZ (% ác. oleico),C0432-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.18,2023,marzo
ACIDEZ (% ác. oleico),C0433-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,marzo
ACIDEZ (% ác. oleico),C0434-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.23,2023,marzo
ACIDEZ (% ác. oleico),C0435-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.22,2023,marzo
ACIDEZ (% ác. oleico),C0436-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,marzo
ACIDEZ (% ác. oleico),C0437-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.61,2023,abril
ACIDEZ (% ác. oleico),C0440-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.26,2023,marzo
ACIDEZ (% ác. oleico),C0442-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,marzo
ACIDEZ (% ác. oleico),C0444-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.25,2023,marzo
ACIDEZ (% ác. oleico),C0451-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.36,2023,marzo
ACIDEZ (% ác. oleico),C0453-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,marzo
ACIDEZ (% ác. oleico),C0454-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,marzo
ACIDEZ (% ác. oleico),C0455-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.31,2023,marzo
ACIDEZ (% ác. oleico),C0471-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,marzo
ACIDEZ (% ác. oleico),C0484-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.25,2023,marzo
ACIDEZ (% ác. oleico),C0486-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.26,2023,marzo
ACIDEZ (% ác. oleico),C0489-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.22,2023,marzo
ACIDEZ (% ác. oleico),C0491-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.26,2023,marzo
ACIDEZ (% ác. oleico),C0500-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.22,2023,marzo
ACIDEZ (% ác. oleico),C0506-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.39,2023,marzo
ACIDEZ (% ác. oleico),C0507-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.27,2023,marzo
ACIDEZ (% ác. oleico),C0508-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,marzo
ACIDEZ (% ác. oleico),C0509-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.09,2023,marzo
ACIDEZ (% ác. oleico),C0514-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.25,2023,marzo
ACIDEZ (% ác. oleico),C0515-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.27,2023,marzo
ACIDEZ (% ác. oleico),C0516-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.11,2023,marzo
ACIDEZ (% ác. oleico),C0519-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.25,2023,marzo
ACIDEZ (% ác. oleico),C0521-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.11,2023,marzo
ACIDEZ (% ác. oleico),C0522-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,marzo
ACIDEZ (% ác. oleico),C0523-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.35,2023,marzo
ACIDEZ (% ác. oleico),C0525-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,marzo
ACIDEZ (% ác. oleico),C0526-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.36,2023,marzo
ACIDEZ (% ác. oleico),C0528-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.38,2023,marzo
ACIDEZ (% ác. oleico),C0529-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,marzo
ACIDEZ (% ác. oleico),C0531-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.31,2023,marzo
ACIDEZ (% ác. oleico),C0532-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,marzo
ACIDEZ (% ác. oleico),C0534-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,marzo
ACIDEZ (% ác. oleico),C0535-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.42,2023,marzo
ACIDEZ (% ác. oleico),C0536-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.35,2023,marzo
ACIDEZ (% ác. oleico),C0537-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.41,2023,marzo
ACIDEZ (% ác. oleico),C0539-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,marzo
ACIDEZ (% ác. oleico),C0540-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,marzo
ACIDEZ (% ác. oleico),C0541-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.44,2023,marzo
ACIDEZ (% ác. oleico),C0542-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.37,2023,marzo
ACIDEZ (% ác. oleico),C0543-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2023,marzo
ACIDEZ (% ác. oleico),C0545-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.31,2023,marzo
ACIDEZ (% ác. oleico),C0546-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.29,2023,marzo
ACIDEZ (% ác. oleico),C0553-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,marzo
ACIDEZ (% ác. oleico),C0554-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,marzo
ACIDEZ (% ác. oleico),C0555-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.24,2023,marzo
ACIDEZ (% ác. oleico),C0562-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.23,2023,marzo
ACIDEZ (% ác. oleico),C0563-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.27,2023,marzo
ACIDEZ (% ác. oleico),C0564-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.29,2023,marzo
ACIDEZ (% ác. oleico),C0565-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,marzo
ACIDEZ (% ác. oleico),C0574-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,marzo
ACIDEZ (% ác. oleico),C0575-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,marzo
ACIDEZ (% ác. oleico),C0577-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,marzo
ACIDEZ (% ác. oleico),C0579-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.35,2023,marzo
ACIDEZ (% ác. oleico),C0581-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,marzo
ACIDEZ (% ác. oleico),C0583-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.37,2023,marzo
ACIDEZ (% ác. oleico),C0584-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.35,2023,marzo
ACIDEZ (% ác. oleico),C0585-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.24,2023,abril
ACIDEZ (% ác. oleico),C0586-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,abril
ACIDEZ (% ác. oleico),C0587-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.18,2023,abril
ACIDEZ (% ác. oleico),C0588-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.31,2023,abril
ACIDEZ (% ác. oleico),C0589-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.26,2023,abril
ACIDEZ (% ác. oleico),C0590-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,abril
ACIDEZ (% ác. oleico),C0592-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.27,2023,abril
ACIDEZ (% ác. oleico),C0601-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.45,2023,abril
ACIDEZ (% ác. oleico),C0602-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.57,2023,abril
ACIDEZ (% ác. oleico),C0603-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.51,2023,abril
ACIDEZ (% ác. oleico),C0605-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.36,2023,abril
ACIDEZ (% ác. oleico),C0606-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,abril
ACIDEZ (% ác. oleico),C0607-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,abril
ACIDEZ (% ác. oleico),C0608-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,abril
ACIDEZ (% ác. oleico),C0609-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.35,2023,abril
ACIDEZ (% ác. oleico),C0610-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,abril
ACIDEZ (% ác. oleico),C0611-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,abril
ACIDEZ (% ác. oleico),C0612-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,abril
ACIDEZ (% ác. oleico),C0613-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,abril
ACIDEZ (% ác. oleico),C0616-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,abril
ACIDEZ (% ác. oleico),C0617-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.64,2023,abril
ACIDEZ (% ác. oleico),C0618-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,abril
ACIDEZ (% ác. oleico),C0636-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.59,2023,abril
ACIDEZ (% ác. oleico),C0638-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.74,2023,abril
ACIDEZ (% ác. oleico),C0639-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,abril
ACIDEZ (% ác. oleico),C0640-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,abril
ACIDEZ (% ác. oleico),C0641-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.68,2023,abril
ACIDEZ (% ác. oleico),C0642-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,abril
ACIDEZ (% ác. oleico),C0643-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.31,2023,abril
ACIDEZ (% ác. oleico),C0644-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.55,2023,abril
ACIDEZ (% ác. oleico),C0645-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.51,2023,abril
ACIDEZ (% ác. oleico),C0646-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2023,abril
ACIDEZ (% ác. oleico),C0647-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.19,2023,abril
ACIDEZ (% ác. oleico),C0648-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.56,2023,abril
ACIDEZ (% ác. oleico),C0649-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,abril
ACIDEZ (% ác. oleico),C0650-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.22,2023,abril
ACIDEZ (% ác. oleico),C0653-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.36,2023,abril
ACIDEZ (% ác. oleico),C0655-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.37,2023,abril
ACIDEZ (% ác. oleico),C0656-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.39,2023,abril
ACIDEZ (% ác. oleico),C0657-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.41,2023,abril
ACIDEZ (% ác. oleico),C0658-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.47,2023,abril
ACIDEZ (% ác. oleico),C0659-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.48,2023,abril
ACIDEZ (% ác. oleico),C0661-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2023,abril
ACIDEZ (% ác. oleico),C0663-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.44,2023,abril
ACIDEZ (% ác. oleico),C0664-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.36,2023,abril
ACIDEZ (% ác. oleico),C0665-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.42,2023,abril
ACIDEZ (% ác. oleico),C0666-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.46,2023,abril
ACIDEZ (% ác. oleico),C0667-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,abril
ACIDEZ (% ác. oleico),C0669-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,abril
ACIDEZ (% ác. oleico),C0673-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.8,2023,abril
ACIDEZ (% ác. oleico),C0674-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,abril
ACIDEZ (% ác. oleico),C0675-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.58,2023,abril
ACIDEZ (% ác. oleico),C0677-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.35,2023,abril
ACIDEZ (% ác. oleico),C0679-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,abril
ACIDEZ (% ác. oleico),C0692-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.42,2023,abril
ACIDEZ (% ác. oleico),C0694-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.42,2023,abril
ACIDEZ (% ác. oleico),C0695-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.21,2023,abril
ACIDEZ (% ác. oleico),C0696-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.52,2023,abril
ACIDEZ (% ác. oleico),C0697-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.35,2023,abril
ACIDEZ (% ác. oleico),C0698-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.23,2023,abril
ACIDEZ (% ác. oleico),C0699-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.31,2023,abril
ACIDEZ (% ác. oleico),C0700-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.24,2023,abril
ACIDEZ (% ác. oleico),C0701-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.26,2023,abril
ACIDEZ (% ác. oleico),C0702-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.22,2023,abril
ACIDEZ (% ác. oleico),C0704-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.25,2023,abril
ACIDEZ (% ác. oleico),C0706-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,abril
ACIDEZ (% ác. oleico),C0707-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.35,2023,abril
ACIDEZ (% ác. oleico),C0708-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,abril
ACIDEZ (% ác. oleico),C0710-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.21,2023,abril
ACIDEZ (% ác. oleico),C0711-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.35,2023,abril
ACIDEZ (% ác. oleico),C0712-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.24,2023,abril
ACIDEZ (% ác. oleico),C0713-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.26,2023,abril
ACIDEZ (% ác. oleico),C0714-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,abril
ACIDEZ (% ác. oleico),C0715-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,abril
ACIDEZ (% ác. oleico),C0716-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.31,2023,abril
ACIDEZ (% ác. oleico),C0717-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.36,2023,abril
ACIDEZ (% ác. oleico),C0718-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,abril
ACIDEZ (% ác. oleico),C0719-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,abril
ACIDEZ (% ác. oleico),C0720-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.29,2023,abril
ACIDEZ (% ác. oleico),C0722-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,abril
ACIDEZ (% ác. oleico),C0723-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,abril
ACIDEZ (% ác. oleico),C0724-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,abril
ACIDEZ (% ác. oleico),C0725-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.29,2023,abril
ACIDEZ (% ác. oleico),C0726-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,abril
ACIDEZ (% ác. oleico),C0727-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,abril
ACIDEZ (% ác. oleico),C0728-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.49,2023,abril
ACIDEZ (% ác. oleico),C0729-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,abril
ACIDEZ (% ác. oleico),C0737-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.29,2023,abril
ACIDEZ (% ác. oleico),C0738-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,abril
ACIDEZ (% ác. oleico),C0739-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.25,2023,abril
ACIDEZ (% ác. oleico),C0740-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.37,2023,abril
ACIDEZ (% ác. oleico),C0741-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.36,2023,abril
ACIDEZ (% ác. oleico),C0742-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.47,2023,abril
ACIDEZ (% ác. oleico),C0743-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.35,2023,abril
ACIDEZ (% ác. oleico),C0744-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.39,2023,abril
ACIDEZ (% ác. oleico),C0745-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.39,2023,abril
ACIDEZ (% ác. oleico),C0746-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,mayo
ACIDEZ (% ác. oleico),C0747-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.22,2023,mayo
ACIDEZ (% ác. oleico),C0748-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.31,2023,abril
ACIDEZ (% ác. oleico),C0749-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.32,2023,abril
ACIDEZ (% ác. oleico),C0750-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.27,2023,abril
ACIDEZ (% ác. oleico),C0751-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.42,2023,abril
ACIDEZ (% ác. oleico),C0752-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.34,2023,mayo
ACIDEZ (% ác. oleico),C0753-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.21,2023,mayo
ACIDEZ (% ác. oleico),C0755-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.42,2023,mayo
ACIDEZ (% ác. oleico),C0756-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.39,2023,mayo
ACIDEZ (% ác. oleico),C0758-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2023,mayo
ACIDEZ (% ác. oleico),C0768-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.27,2023,mayo
ACIDEZ (% ác. oleico),C0769-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.26,2023,mayo
ACIDEZ (% ác. oleico),C0770-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.25,2023,mayo
ACIDEZ (% ác. oleico),C0774-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.35,2023,mayo
ACIDEZ (% ác. oleico),C0776-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.29,2023,mayo
ACIDEZ (% ác. oleico),C0778-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.41,2023,mayo
ACIDEZ (% ác. oleico),C0779-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.38,2023,mayo
ACIDEZ (% ác. oleico),C0780-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,mayo
ACIDEZ (% ác. oleico),C0781-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.31,2023,mayo
ACIDEZ (% ác. oleico),C0782-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,mayo
ACIDEZ (% ác. oleico),C0786-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.28,2023,mayo
ACIDEZ (% ác. oleico),C0787-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.33,2023,mayo
